time,v,w
3.4555623531341553,0.0,0.0
3.455780029296875,0.0,0.0
3.505551815032959,0.0,0.0
3.505777359008789,0.0,0.0
3.5556130409240723,0.0,0.0
3.5558552742004395,0.0,0.0
3.605590343475342,0.0,0.0
3.6058292388916016,0.0,0.0
3.6555161476135254,0.0,0.0
3.6557540893554688,0.0,0.0
3.705591917037964,0.0,0.0
3.7058584690093994,0.0,0.0
3.7555954456329346,0.0,0.0
3.755816698074341,0.0,0.0
3.805614471435547,0.0,0.0
3.80584979057312,0.0,0.0
3.8556301593780518,0.0,0.0
3.8558716773986816,0.0,0.0
3.905442237854004,0.0,0.0
3.9056708812713623,0.0,0.0
3.9556376934051514,0.0,0.0
3.9558703899383545,0.0,0.0
4.0055952072143555,0.0,0.0
4.0059027671813965,0.0,0.0
4.055619716644287,0.0,0.0
4.0558412075042725,0.0,0.0
4.105539798736572,0.0,0.0
4.105768918991089,0.0,0.0
4.155583381652832,0.0,0.0
4.155819654464722,0.0,0.0
4.205609321594238,0.0,0.0
4.205846309661865,0.0,0.0
4.255600929260254,0.0,0.0
4.255835294723511,0.0,0.0
4.305572271347046,0.0,0.0
4.305832147598267,0.0,0.0
4.355583906173706,0.0,0.0
4.355828285217285,0.0,0.0
4.40556788444519,0.0,0.0
4.40578293800354,0.0,0.0
4.4556565284729,0.0,0.0
4.455915451049805,0.0,0.0
4.505627632141113,0.0,0.0
4.50586462020874,0.0,0.0
4.555627346038818,0.0,0.0
4.555861473083496,0.0,0.0
4.605591297149658,0.0,0.0
4.605847597122192,0.0,0.0
4.6555986404418945,0.0,0.0
4.655833959579468,0.0,0.0
4.705464839935303,0.0,0.0
4.705702543258667,0.0,0.0
4.7555224895477295,0.0,0.0
4.75573992729187,0.0,0.0
4.805582761764526,0.0,0.0
4.805824518203735,0.0,0.0
4.855568170547485,0.0,0.0
4.8557891845703125,0.0,0.0
4.9054577350616455,0.0,0.0
4.905679225921631,0.0,0.0
4.95561408996582,0.0,0.0
4.955852508544922,0.0,0.0
5.005559682846069,0.0,0.0
5.005776405334473,0.0,0.0
5.055563449859619,0.0,0.0
5.055783033370972,0.0,0.0
5.105608940124512,0.0,0.0
5.105842351913452,0.0,0.0
5.155603647232056,0.0,0.0
5.155840635299683,0.0,0.0
5.205632448196411,0.0,0.0
5.205877065658569,0.0,0.0
5.255619287490845,0.0,0.0
5.255853891372681,0.0,0.0
5.3055737018585205,0.0,0.0
5.305817365646362,0.0,0.0
5.35538387298584,0.0,0.0
5.355513095855713,0.0,0.0
5.406208276748657,0.0,0.0
5.406430959701538,0.0,0.0
5.456085681915283,0.0,0.0
5.456207990646362,0.0,0.0
5.50588059425354,0.0,0.0
5.506103277206421,0.0,0.0
5.5557861328125,0.0,0.0
5.555993318557739,0.0,0.0
5.605738878250122,0.0,0.0
5.605985403060913,0.0,0.0
5.655558347702026,0.0,0.0
5.65579080581665,0.0,0.0
5.70544695854187,0.0,0.0
5.705698013305664,0.0,0.0
5.755458116531372,0.0,0.0
5.755681753158569,0.0,0.0
5.80545973777771,0.0,0.0
5.805680513381958,0.0,0.0
5.855547189712524,0.0,0.0
5.85582160949707,0.0,0.0
5.905517816543579,0.0,0.0
5.905750751495361,0.0,0.0
5.95560359954834,0.0,0.0
5.955840110778809,0.0,0.0
6.005556344985962,0.0,0.0
6.005796670913696,0.0,0.0
6.055662393569946,0.0,0.0
6.055895805358887,0.0,0.0
6.105724334716797,0.0,0.0
6.1059722900390625,0.0,0.0
6.15553879737854,0.0,0.0
6.155756235122681,0.0,0.0
6.205605506896973,0.0,0.0
6.205838203430176,0.0,0.0
6.255611419677734,0.0,0.0
6.255848169326782,0.0,0.0
6.306009769439697,0.0,0.0
6.306351184844971,0.0,0.0
6.35623025894165,0.0,0.0
6.356753587722778,0.0,0.0
6.405863285064697,0.0,0.0
6.406224012374878,0.0,0.0
6.455633163452148,0.0,0.0
6.4558680057525635,0.0,0.0
6.505591630935669,0.0,0.0
6.505884885787964,0.0,0.0
6.5555260181427,0.0,0.0
6.555761098861694,0.0,0.0
6.605562925338745,0.0,0.0
6.605806350708008,0.0,0.0
6.655580282211304,0.0,0.0
6.655923128128052,0.0,0.0
6.705507516860962,0.0,0.0
6.705744028091431,0.0,0.0
6.7555811405181885,0.0,0.0
6.755818605422974,0.0,0.0
6.80561375617981,0.0,0.0
6.805989027023315,0.0,0.0
6.8556742668151855,0.0,0.0
6.856013298034668,0.0,0.0
6.905359268188477,0.0,0.0
6.905462980270386,0.0,0.0
6.955332040786743,0.0,0.0
6.955503940582275,0.0,0.0
7.005247592926025,0.0,0.0
7.005349397659302,0.0,0.0
7.0554587841033936,0.0,0.0
7.055669546127319,0.0,0.0
7.10555362701416,0.0,0.0
7.105785131454468,0.0,0.0
7.155482053756714,0.0,0.0
7.155708074569702,0.0,0.0
7.2054643630981445,0.0,0.0
7.205691337585449,0.0,0.0
7.255553245544434,0.0,0.0
7.255789041519165,0.0,0.0
7.305515766143799,0.0,0.0
7.305742502212524,0.0,0.0
7.355667352676392,0.0,0.0
7.355897665023804,0.0,0.0
7.405475378036499,0.0,0.0
7.405702829360962,0.0,0.0
7.455573320388794,0.0,0.0
7.455812215805054,0.0,0.0
7.505571365356445,0.0,0.0
7.506038427352905,0.0,0.0
7.555617809295654,0.0,0.0
7.555851221084595,0.0,0.0
7.605497598648071,0.0,0.0
7.605738401412964,0.0,0.0
7.655634880065918,0.0,0.0
7.655878305435181,0.0,0.0
7.7055487632751465,0.0,0.0
7.705777883529663,0.0,0.0
7.755502700805664,0.0,0.0
7.755737066268921,0.0,0.0
7.805602073669434,0.0,0.0
7.805831670761108,0.0,0.0
7.855651140213013,0.0,0.0
7.855882406234741,0.0,0.0
7.905589818954468,0.0,0.0
7.90598201751709,0.0,0.0
7.955618858337402,0.0,0.0
7.955836534500122,0.0,0.0
8.005601406097412,0.0,0.0
8.005838871002197,0.0,0.0
8.055501937866211,0.0,0.0
8.05574107170105,0.0,0.0
8.105601072311401,0.0,0.0
8.1058349609375,0.0,0.0
8.155553579330444,0.0,0.0
8.155783653259277,0.0,0.0
8.205636024475098,0.0,0.0
8.205889701843262,0.0,0.0
8.25588607788086,0.0,0.0
8.256330490112305,0.0,0.0
8.305472373962402,0.0,0.0
8.305694580078125,0.0,0.0
8.355238676071167,0.0,0.0
8.355336666107178,0.0,0.0
8.405313730239868,0.0,0.0
8.405405759811401,0.0,0.0
8.455291986465454,0.0,0.0
8.455467462539673,0.0,0.0
8.505708694458008,0.0,0.0
8.505905151367188,0.0,0.0
8.555423736572266,0.0,0.0
8.555627584457397,0.0,0.0
8.605525732040405,0.0,0.0
8.605748891830444,0.0,0.0
8.655579328536987,0.0,0.0
8.655797958374023,0.0,0.0
8.705545425415039,0.0,0.0
8.705770015716553,0.0,0.0
8.755557298660278,0.0,0.0
8.755776643753052,0.0,0.0
8.805466413497925,0.0,0.0
8.805806159973145,0.0,0.0
8.855569124221802,0.0,0.0
8.855849027633667,0.0,0.0
