time,theta
0.05468344688415527,0.0
0.05493664741516113,0.0
0.10463595390319824,0.0
0.10487103462219238,0.0
0.15460538864135742,0.0
0.1548464298248291,0.0
0.20463204383850098,0.0
0.20486688613891602,0.0
0.2546103000640869,0.0
0.2548651695251465,0.0
0.3048887252807617,0.0
0.3051431179046631,0.0
0.35472583770751953,0.0
0.3549799919128418,0.0
0.4046347141265869,0.0
0.40486717224121094,0.0
0.4546012878417969,0.0
0.4548473358154297,0.0
0.5046646595001221,0.0
0.5049166679382324,0.0
0.5546004772186279,0.0
0.5548591613769531,0.0
0.6044633388519287,0.0
0.6046404838562012,0.0
0.6544663906097412,0.0
0.6547067165374756,0.0
0.704625129699707,0.0
0.7048678398132324,0.0
0.7545881271362305,0.0
0.754824161529541,0.0
0.8046298027038574,0.0
0.8048691749572754,0.0
0.8545773029327393,0.0
0.8548359870910645,0.0
0.904644250869751,0.0
0.9048771858215332,0.0
0.9546084403991699,0.0
0.954845666885376,0.0
1.0046336650848389,0.0
1.004871129989624,0.0
1.0546114444732666,0.0
1.0548689365386963,0.0
1.1050465106964111,0.0
1.1052851676940918,0.0
1.1545617580413818,0.0
1.1548001766204834,0.0
1.2046291828155518,0.0
1.2048876285552979,0.0
1.2545905113220215,0.0
1.2548260688781738,0.0
1.3046202659606934,0.0
1.3048555850982666,0.0
1.355015754699707,0.0
1.3552515506744385,0.0
1.4046356678009033,0.0
1.4048709869384766,0.0
1.454637050628662,0.0
1.454890489578247,0.0
1.5046124458312988,0.0
1.5048716068267822,0.0
1.55460524559021,0.0
1.5548396110534668,0.0
1.604645013809204,0.0
1.6048779487609863,0.0
1.6545848846435547,0.0
1.6548266410827637,0.0
1.7046024799346924,0.0
1.704852819442749,0.0
1.7548251152038574,0.0
1.7550606727600098,0.0
1.8050274848937988,0.0
1.805262804031372,0.0
1.8550291061401367,0.0
1.8552634716033936,0.0
1.904620885848999,0.0
1.9048547744750977,0.0
1.9546024799346924,0.0
1.9548654556274414,0.0
2.0046305656433105,0.0
2.0048635005950928,0.0
2.0545883178710938,0.0
2.0548229217529297,0.0
2.1050219535827637,0.0
2.105281352996826,0.0
2.1545932292938232,0.0
2.1548314094543457,0.0
2.204657554626465,0.0
2.20489239692688,0.0
2.254626750946045,0.0
2.254870891571045,0.0
2.3046393394470215,0.0
2.3048737049102783,0.0
2.355034351348877,0.0
2.3552892208099365,0.0
2.4046390056610107,0.0
2.404872417449951,0.0
2.4546165466308594,0.0
2.4548511505126953,0.0
2.504608392715454,0.0
2.5048446655273438,0.0
2.554576873779297,0.0
2.554795265197754,0.0
2.6046366691589355,0.0
2.6048691272735596,0.0
2.6546027660369873,0.0
2.654839038848877,0.0
2.704616069793701,0.0
2.7048490047454834,0.0
2.7550017833709717,0.0
2.7552406787872314,0.0
2.805009603500366,0.0
2.8052451610565186,0.0
2.854569435119629,0.0
2.854807138442993,0.0
2.9046213626861572,0.0
2.9048619270324707,0.0
2.9545886516571045,0.0
2.9548251628875732,0.0
3.004579544067383,0.0
3.004814386367798,0.0
3.0546374320983887,0.0
3.0549280643463135,0.0
3.104595184326172,0.0
3.104830265045166,0.0
3.154602289199829,0.0
3.154860019683838,0.0
3.2046921253204346,0.0
3.204998731613159,0.0
3.254584550857544,0.0
3.254828691482544,0.0
3.3046469688415527,0.0
3.304880142211914,0.0
3.354673147201538,0.0
3.354973077774048,0.0
3.404587745666504,0.0
3.404822826385498,0.0
3.4546003341674805,0.0
3.4548211097717285,0.0
3.504685878753662,0.0
3.50498104095459,0.0
3.5546176433563232,0.0
3.5548512935638428,0.0
3.6046206951141357,0.0
3.6048529148101807,0.0
3.65454363822937,0.0
3.654778242111206,0.0
3.7045888900756836,0.0
3.7048428058624268,0.0
3.7547976970672607,0.0
3.7550249099731445,0.0
3.804628372192383,0.0
3.8048598766326904,0.0
3.854604482650757,0.0
3.8548388481140137,0.0
3.904630422592163,0.0
3.9048633575439453,0.0
3.9545857906341553,0.0
3.9548230171203613,0.0
4.004656076431274,0.0
4.004888296127319,0.0
4.0548224449157715,0.0
4.055063962936401,0.0
4.104590654373169,0.0
4.1048290729522705,0.0
4.154549598693848,0.0
4.154767751693726,0.0
4.204639434814453,0.0
4.204875230789185,0.0
4.254595041275024,0.0
4.25481390953064,0.0
4.304619550704956,0.0
4.304837942123413,0.0
4.354822397232056,0.0
4.355060338973999,0.0
4.404616594314575,0.0
4.404853582382202,0.0
4.454586744308472,0.0
4.45482611656189,0.0
4.5046162605285645,0.0
4.504851818084717,0.0
4.554615259170532,0.0
4.554851531982422,0.0
4.604628086090088,0.0
4.604865789413452,0.0
4.654604911804199,0.0
4.6548426151275635,0.0
4.704640865325928,0.0
4.704875707626343,0.0
4.7545928955078125,0.0
4.754849433898926,0.0
4.804633378982544,0.0
4.804865121841431,0.0
4.854592323303223,0.0
4.8548290729522705,0.0
4.904635667800903,0.0
4.90487265586853,0.0
4.95461106300354,0.0
4.954847574234009,0.0
5.004696369171143,0.0
5.004966974258423,0.0
5.054534673690796,0.0
5.054792642593384,0.0
5.10462760925293,0.0
5.104862689971924,0.0
5.1544883251190186,0.0
5.154757976531982,0.0
5.204483509063721,0.0
5.204715728759766,0.0
5.254596948623657,0.0
5.254832029342651,0.0
5.304646968841553,0.0
